subject,class_level,chapter_order,concept,exams,archetype,build_class,archetype_v2,v2_confidence,v2_evidence,v2_top_sim
physics,11,10,Calorimetry and Specific Heat,b,xy_plot,widget,gap_heating_curve,med,"c922 (Subtopic 02 'Calorimetry and Specific Heat', Section 3) carries 'Figure 10.2 Heating curve for 1 kg of ice at -10 C warmed to steam: rising legs where Q = m c Delta T and flat plateaus'. Rest of the chunks are heat-budget arithmetic. Two independent passes agree (GAP).",0.7317
physics,11,10,Change of State and Latent Heat,b,xy_plot,widget,gap_heating_curve,med,"c922: 'Figure 10.2 ... flat plateaus at 0 C (melting, m L_f = 336 kJ) and 100 C (boiling, m Lv = 2260 kJ - the long plateau)'; c929 cheat sheet repeats 'Heating curve: flat plateaus'. c967 also describes the P-T phase diagram in prose. Two independent passes agree (GAP).",0.6719
physics,11,10,Heat Conduction and Thermal Conductivity,b,xy_plot,widget,gap_thermal_resistance_network,high,"c934: 'Figure 10.3 Two conducting rods in series between reservoirs at T1 and T3: the same steady heat current H flows through both, fixing the junction temperature T2 = (R2 T1 + R1 T3)/(R1+R2)'. Rods+reservoirs, not circuit elements. Two independent passes agree (GAP).",0.7313
physics,11,10,Convection,b,xy_plot,widget,none_symbolic,med,"c934 states 'Convection (qualitative - no simple universal exam formula)'; c932/c933 give sea-breeze/land-breeze and natural-vs-forced prose only. The one figure in these chunks (Figure 10.3, series rods) is conduction's. Two independent passes agree (none_symbolic).",0.7140
physics,11,10,Radiation and Stefan's Law,b,xy_plot,widget,none_symbolic,high,"c947/c956 are Stefan-Boltzmann and Kirchhoff formula/definition blocks, c952-c953 worked T^4 numericals, c982 the exact-integration addendum. No figure number or caption anywhere in these chunks. Two independent passes agree (none_symbolic).",0.7241
physics,11,10,Newton's Law of Cooling,b,free_body_forces,widget,gap_cooling_curve,high,"c950: 'Figure 10.5 Cooling curve: the temperature falls steeply at first and flattens as it approaches the surroundings temperature Ts'. A qualitative sketch with an asymptote and no coefficients given, so not xy_plot. Two independent passes agree (GAP).",0.7153
physics,11,10,Blackbody Radiation and Wien's Displacement Law,b,xy_plot,widget,none_symbolic,high,"c946/c947 define the black body (small hole in a cavity) and Wien's lambda_m T = b in prose and formulas; c953 is the star Wien+Stefan numerical. No spectral curve, figure number or caption in any of these chunks. Two independent passes agree (none_symbolic).",0.6794
physics,11,11,Zeroth Law and Thermal Equilibrium,b,thermo_pv,widget,process_flow,med,c1003/c1004: 'Figure 11.2 A flow chart with five connected boxes: Thermal contact via diathermic wall -> Variables settle -> Equilibrium is transitive (Zeroth Law) -> Define a shared label = Temperature -> Thermometer compares'. A chain. Two independent passes agree (process_flow).,0.7954
physics,11,11,Thermodynamic Variables and State Functions,b,thermo_pv,widget,none_symbolic,med,"Chunks give the state/path split in prose ('does this quantity have a definite value the instant I freeze the system?'), intensive-vs-extensive and a units/dimensions reference table. Figures 11.1 and 11.2 here belong to the zeroth law. Two independent passes agree (none_symbolic).",0.7576
physics,11,11,Ideal Gas Law,b,thermo_pv,widget,none_symbolic,med,"c1005/c1007/c1008 are PV=nRT numericals (n = PV/RT, mixing two halves); c1010 the P1V1/T1 = P2V2/T2 ratio tip. The figures in these chunks (11.1 A/B/C boxes, 11.4 paths, 11.5 processes) are siblings' - none draws the gas law. Two independent passes agree (none_symbolic).",0.6805
physics,11,11,First Law of Thermodynamics,b,thermo_pv,widget,gap_piston_cylinder,high,c1013/c1014: 'Figure 11.3 A vertical cylinder with a frictionless piston on top. A flame beneath labelled heat Delta Q in ... piston arrow gas does work Delta W. Side caption: Delta Q = Delta U + Delta W'. Parametric schematic. Two independent passes agree (GAP).,0.7415
physics,11,11,Specific Heat Capacity and Mayer's Relation,b,thermo_pv,widget,gap_piston_cylinder,high,"c1040/c1042: 'Figure 11.7 Two cylinders side by side ... Left: piston bolted (V fixed). Right: piston free under a weight (P fixed), pushed up by Delta V, arrow split into Delta U plus P Delta V work' => CP = CV + R. Two independent passes agree (GAP).",0.7422
physics,11,11,Thermodynamic Processes,b,thermo_pv,widget,gap_pv_diagram,high,"c1025/c1026: 'Figure 11.5 A single P-V diagram with a common starting point. Four curves: a vertical line (Isochoric), horizontal (Isobaric), a gently falling hyperbola (Isothermal), a steeper falling curve (Adiabatic)'. Two independent passes agree (GAP).",0.7537
physics,11,11,"Heat Engines, Refrigerators and Heat Pumps",b,thermo_pv,widget,gap_energy_flow_diagram,high,"c1052/c1053: 'Figure 11.8 Left - engine: a hot reservoir box (T1), arrow Q1 down into a circle labelled Engine, arrow W out to the side, Q2 down into a cold reservoir box. Right - refrigerator: arrows reversed, Q1 = Q2 + W'. Two independent passes agree (GAP).",0.7795
physics,11,11,Second Law of Thermodynamics and Reversibility,b,thermo_pv,widget,gap_energy_flow_diagram,high,"c1060: 'Figure 11.9 Two crossed-out impossible machines. Left (violates Kelvin-Planck): hot reservoir T1, heat Q into an engine that outputs W = Q, big red cross. Right (violates Clausius): heat Q cold->hot with no work'. Two independent passes agree (GAP).",0.8286
physics,11,11,Carnot Engine and Carnot's Theorem,b,thermo_pv,widget,gap_pv_diagram,high,"c1071/c1072: 'Figure 11.10 A P-V diagram with a closed four-sided loop: A->B a gentle isotherm at T1 (absorb Q1), B->C an adiabat, C->D the lower isotherm at T2 (reject Q2), D->A an adiabat. Shade the enclosed area'. Two independent passes agree (GAP).",0.7868
physics,11,11,Entropy and the Quantified Second Law,j,thermo_pv,widget,gap_entropy_curve,high,c1079/c1081: 'Figure 11.11 A horizontal axis labelled time / progress of a real process. A curve for Suniverse rising monotonically ... two component curves Ssystem (which may dip) and Ssurroundings (rising more)'. Two independent passes agree (GAP).,0.7743
physics,11,12,Kinetic Theory: Assumptions and Molecular Nature,b,xy_plot,widget,none_symbolic,med,"c1122-c1126 are the atomic hypothesis, the r0 force description, Brownian motion and the number-density estimation procedures; c1126 reasons about U(r) in prose ('the logic of the force-separation curve') but no captioned figure appears. Two independent passes agree (none_symbolic).",0.7287
physics,11,12,Ideal Gas and Gas Laws,b,thermo_pv,widget,none_symbolic,med,"c1136/c1147 print the four gas laws as a Law/Held-constant/Statement/Equation table (formulas, not numbers) and c1137/c1138 the constants and two-stage PV=nRT derivation. The only figure in the set, c1192's chapter spine, is the summary's. Two independent passes agree (none_symbolic).",0.7770
physics,11,12,Kinetic Theory and Gas Pressure,b,xy_plot,widget,gap_molecular_collision_diagram,med,"c1156 carries a captioned two-panel figure: 'Directed gas (all along x): Px = Nm/V v^2, side walls feel 0 | Isotropic gas (random): P = 1/3 Nm/V v^2 ... the origin of the factor 1/3'. Two independent passes agree (GAP).",0.8031
physics,11,12,RMS Speed and Maxwell Distribution,b,field_lines,widget,gap_maxwell_distribution,high,"c1175 carries the drawn curve: axes 'molecular speed v' / 'fraction of molecules P(v)', markers vmp, vav, vrms, 'long high-speed tail', two curves 'lower T1' and 'higher T2 > T1'. P(v) ~ v^2 e^(-Mv^2/2RT) is none of xy_plot's five kinds. Two independent passes agree (GAP).",0.8357
physics,11,12,Degrees of Freedom and Equipartition of Energy,b,xy_plot,widget,gap_degrees_of_freedom_diagram,low,"The dossier's c1190 carries a caption 'Degrees of freedom by molecular structure: monatomic (f=3), diatomic at room temperature (f=5), diatomic at high temperature (f=7, with vibration active)'. This concept's own chunks give only tables. PASSES SPLIT: A=gap_degrees_of_freedom_diagram B=data_table_trend; kept the less optimistic.",0.6734
physics,11,12,Internal Energy and Specific Heat Capacities,b,thermo_pv,widget,none_symbolic,high,"c1180/c1181 derive U = (f/2)nRT and CV = (f/2)R; c1191/c1193 are the master formula sheet, c1220/c1221 the transport-coefficient addendum. No figure caption in any of these chunks; c1195's exam table is tick marks, not numbers. Two independent passes agree (none_symbolic).",0.6635
physics,11,12,Mean Free Path,b,motion_path,widget,none_symbolic,med,c1182 gives the collision-cylinder argument in words ('picture the moving molecule sweeping out a cylinder of radius d') with no drawn figure; c1183-c1185 are the sqrt(2) correction and the lambda = kT/(sqrt2 pi d^2 P) numerical. Two independent passes agree (none_symbolic).,0.7182
physics,11,13,SHM Kinematics and Equations,b,wave_form,widget,none_symbolic,high,"c1229-c1236 are Subtopic 01 prose plus algebra: F=-kx, a=-omega^2 x, Derivations 1-3 (v=A.omega.cos, v=omega.sqrt(A^2-x^2)) and four worked numerics. No figure number or caption in any listed chunk. Two independent passes agree (none_symbolic).",0.7748
physics,11,13,Reference Circle and Phasor Representation,b,geometry_plane,widget,none_symbolic,low,"c1280/c1284 describe the turntable-bead shadow and 'two rotating radius vectors... law of cosines' in words only; the one figure retrieved here is c1272's Figure 13.3 resonance curve, which belongs to damping. PASSES SPLIT: A=gap_phasor_diagram B=none_symbolic; kept the less optimistic.",0.6913
physics,11,13,SHM Energy,b,wave_form,widget,gap_energy_time_graph,high,"c1246/c1245 carry Figure 13.1: two stacked plots on one time axis, x=A sin(omega t) on top, K (cos^2) and U (sin^2) below with TWO humps per period, crossing at E/2, dashed constant E. Three curves, not one xy_plot curve. Two independent passes agree (GAP).",0.7558
physics,11,13,Spring-Mass Systems,b,wave_form,widget,gap_spring_system_diagram,high,"c1261 is the Figure 13.2 figures page showing '(b) springs in series' with k1,k2 stacked over m and '(c) springs in parallel', k1,k2 side by side on the same m. Schematic drawn from the k-values, per problem. Two independent passes agree (GAP).",0.7475
physics,11,13,Simple Pendulum,b,wave_form,widget,gap_free_body_diagram,high,"Figure 13.2 caption in c1259/c1260: 'a simple pendulum displaced by small angle theta, showing the string of length L, the bob, gravity mg ... resolved into mg cos theta along the string and mg sin theta tangent to the arc'. Two independent passes agree (GAP).",0.7232
physics,11,13,Physical and Torsional Pendulum,j,wave_form,widget,none_symbolic,high,"Only formulas: c1255 gives T=2pi.sqrt(I/mgd), L_eq=I/md=(k_g^2+d^2)/d and torsional T=2pi.sqrt(I/kappa); c1266 repeats both in the cheat sheet. The one figure retrieved (13.2) shows the SIMPLE pendulum and spring pairs. Two independent passes agree (none_symbolic).",0.6881
physics,11,13,SHM in Fluid Systems,j,wave_form,widget,gap_fluid_oscillator_diagram,high,"c1286 ends with 'Figure 13.4 Three panels illustrating standard SHM systems. Panel 1: a U-tube partly filled with...'; c1283/c1285 give the U-tube (L, area A, height difference 2y) and floating-body (depth h) set-ups it draws. Two independent passes agree (GAP).",0.7192
physics,11,13,Superposition of SHMs,j,wave_form,widget,none_symbolic,low,"c1282/c1284 give A=sqrt(A1^2+A2^2+2A1A2 cos delta), tan phi, and the perpendicular cases (line, ellipse, circle, Lissajous) as algebra; c1290 states an answer as 'A circle of radius A... traced clockwise'. No figure number or caption. PASSES SPLIT: A=gap_phasor_diagram B=none_symbolic; kept the less optimistic.",0.7523
physics,11,13,Damped and Forced Oscillations,b,wave_form,widget,gap_resonance_curve,high,"Figure 13.3 (c1272/c1273): amplitude A vs driving omega, two peaks near omega_0 labelled 'small damping (sharp resonance, high Q)' and 'large damping (flat)', dashed line at omega_0, plus inset cosine inside envelope +/-A0 e^(-bt/2m). Two independent passes agree (GAP).",0.7455
physics,11,14,Wave Characteristics and Speed,b,wave_form,widget,none_symbolic,high,"c1335-c1344 are prose, the v=f.lambda / v=sqrt(T/mu) formulas, the curved-string-element derivation in words, a 9-row symbol/unit/dimension table (non-numeric, over data_table_trend caps) and MCQs. No figure caption. Two independent passes agree (none_symbolic).",0.7499
physics,11,14,Progressive Wave Equation,b,wave_form,widget,none_symbolic,low,"c1382-c1385 derive the PDE and d'Alembert's y=f(x-vt)+g(x+vt) algebraically. Example C.2 says 'Sketch the pulse at t = L/(2v) and t = L/v' and describes two half-height triangles, but the book prints no figure. PASSES SPLIT: A=gap_wave_profile B=none_symbolic; kept the less optimistic.",0.6646
physics,11,14,Interference of Waves,b,wave_form,widget,none_symbolic,high,"c1345/c1346 state superposition as y=y1+y2, A_res=sqrt(A1^2+A2^2+2A1A2 cos phi), I_max/I_min, path-difference conditions; c1349 works intensities I and 4I. Pond-ripple picture is prose only; no figure caption in ch14. Two independent passes agree (none_symbolic).",0.5940
physics,11,14,Standing Waves in Strings,b,wave_form,widget,none_symbolic,high,c1357 derives y=2a sin(kx)cos(omega t) and gets the harmonics purely algebraically from sin(kL)=0 => L=n.lambda/2; c1356 lists node/antinode positions. Not one figure number or caption appears in any ch14 chunk. Two independent passes agree (none_symbolic).,0.6784
physics,11,14,Standing Waves in Air Columns and Acoustics,b,wave_form,widget,none_symbolic,low,"c1355/c1356 give the open/closed pipe rules, f_n=(2n-1)v/4L, end correction e=0.6r and resonance-tube relations as formulas; c1362's Pro-Tip even says 'no diagrams needed' and tells the student to sketch a loop. Book prints none. PASSES SPLIT: A=apparatus B=none_symbolic; kept the less optimistic.",0.6873
physics,11,14,Beats,b,wave_form,widget,none_symbolic,high,"c1348 derives f_beat by sum-to-product, y=2A cos[2pi((f1-f2)/2)t].cos[2pi((f1+f2)/2)t], and argues the factor of 2 in words; c1347 lists the wax/filing rules. Envelope is described, never drawn - no caption in these chunks. Two independent passes agree (none_symbolic).",0.7236
physics,11,14,Doppler Effect,b,wave_form,widget,none_symbolic,high,"c1365 prints a Situation/Formula/Result table whose cells are formulas and up/down arrows (not numbers, so not data_table_trend); c1366/c1367 derive lambda'=(v-vs)T and f'=(v+vo)/lambda in prose. No figure. Two independent passes agree (none_symbolic).",0.7408
physics,11,14,Mach Cone and Sonic Boom,j,wave_form,widget,none_symbolic,low,"Retrieval failed: top hits are c1333 (chapter contents listing) and c1332 (the 'Chapter 14 WAVES' cover page), sim 0.57/0.55. No listed chunk contains the words Mach, shock wave or sonic boom at all. Two independent passes agree (none_symbolic).",0.5665
