subject,class_level,chapter_order,concept,exams,archetype,build_class,archetype_v2,v2_confidence,v2_evidence,v2_top_sim
chemistry,11,1,"Concentration Terms: Molarity, Molality, Mole Fraction and ppm",b,none_symbolic,none,none_symbolic,high,"Formula list (mass%, ppm, x_B, M, m) plus density-based interconversion procedures and dilution M1V1=M2V2. Algebra only.",0.71
chemistry,11,1,Dalton's Atomic Theory,b,none_symbolic,none,none_symbolic,high,"Chunks are the postulates stated in prose plus which one isotopes falsify. No structure, no diagram.",0.5659
chemistry,11,1,Empirical and Molecular Formula from Percentage Composition,b,none_symbolic,none,none_symbolic,high,"Mass%, EFM, n=M/EFM, combustion m_C=12/44 m_CO2. A numeric procedure; the output is a formula string, not a drawing.",0.6984
chemistry,11,1,Laws of Chemical Combination,b,none_symbolic,none,none_symbolic,high,Definite/multiple/reciprocal proportions and Gay-Lussac stated as laws with mass-ratio arithmetic. Text says 'no algebraic derivation - experimental generalisations'.,0.6877
chemistry,11,1,"Mole Concept: Mass, Mole, Particle and Gas-Volume Interconversion",b,none_symbolic,none,none_symbolic,med,"The 'mole triangle' n=m/M=N/N_A=V/22.4 is named but written as a chain of equalities, never drawn. Everything else is worked arithmetic.",0.6858
chemistry,11,1,Nature of Matter: Classification of Pure Substances and Mixtures,b,data_table_trend,widget,gap_classification_tree,med,"'Procedure A - classify any sample': fixed/variable composition -> pure/mixture, then element/compound and homo/heterogeneous. A branching taxonomy; process_flow does ring/chain only.",0.6663
chemistry,11,1,Percentage Yield and Theoretical Yield,b,none_symbolic,none,none_symbolic,low,Chunks give %yield = actual/theoretical x 100 and a purity->yield multiplication chain. Numeric bookkeeping only; retrieval also drifted to limiting-reagent MCQs.,0.5015
chemistry,11,1,SI Units and Dimensional Analysis,b,none_symbolic,none,none_symbolic,high,"Seven base units, prefix list, factor-label conversions, C/K/F offsets. A lookup table read as prose; no instrument and nothing to plot.",0.5176
chemistry,11,1,Significant Figures and Uncertainty in Measurement,b,none_symbolic,none,none_symbolic,high,"Counting rules, round-to-even, addition-vs-multiplication rules, scientific notation. Pure convention.",0.6405
chemistry,11,1,Stoichiometric Calculations and Limiting Reagent,b,none_symbolic,none,none_symbolic,high,"Mole-ratio bridge, divide-by-coefficient limiting-reagent test, excess reactant, worked N2+3H2 numerics. Arithmetic on a balanced equation, which is text.",0.7016
chemistry,11,2,"Atomic Number, Mass Number, Isotopes and Isobars",b,energy_level,widget,none_symbolic,high,"Z/A/N definitions, the isotope-isobar-isotone mnemonic, and ion electron-count arithmetic (M3+ with 23 e-, 30 n). Bookkeeping, no structure.",0.5207
chemistry,11,2,Bohr's Model of the Hydrogen Atom,b,energy_level,widget,gap_energy_level,med,"Chunks derive r_n, E_n=-13.6Z2/n2 and call the levels 'the staircase'; transitions n2->n1 emit hv. Wants a level ladder with transition arrows; no registered widget draws one.",0.6619
chemistry,11,2,Discovery and Properties of Subatomic Particles,b,energy_level,widget,none_symbolic,low,"Retrieval weak: two of four chunks are the file's table of contents. The on-topic text is the tiffin-box analogy and e/m-vs-positive-ray pitfalls, i.e. prose plus particle constants.",0.5516
chemistry,11,2,Early Atomic Models: Thomson and Rutherford,b,energy_level,widget,apparatus,med,"alpha-scattering off gold foil: 'mostly empty space' from particles passing through, 'tiny dense nucleus' from ones bouncing back, plus the closest-approach derivation. The picture is the foil/source/screen rig.",0.6466
chemistry,11,2,Electromagnetic Radiation and Planck's Quantum Theory,b,energy_level,widget,none_symbolic,med,"c=v.lambda, E=hv, 1240 eV nm shortcut, and prose on black-body/emission/absorption spectra. The black-body curve is described, never tabulated or plotted.",0.6239
chemistry,11,2,Electronic Configuration of Atoms and Ions,b,energy_level,widget,gap_energy_level,med,"Aufbau order 1s2s2p3s3p4s3d..., (n+l) rule, subshell capacities, Hund, Cr/Cu anomalies, 4s-before-3d on ionisation. Wants an orbital-box filling chart; nothing registered draws one.",0.5338
chemistry,11,2,Heisenberg Uncertainty Principle,b,energy_level,widget,none_symbolic,high,"One inequality dx.dp >= h/4pi and its dv form, plus why a definite orbit is illegal. Retrieval is weak (0.48) and returns Bohr chunks; nothing to draw either way.",0.4842
chemistry,11,2,Hydrogen Spectrum and Spectral Series,b,energy_level,widget,gap_energy_level,med,"Rydberg equation, Lyman/Balmer/Paschen counted as n-1, n-2, n-3, total n(n-1)/2. The teaching object is a level ladder with per-series transition arrows.",0.5322
chemistry,11,2,Photoelectric Effect,b,xy_plot,widget,xy_plot,med,"Law 3 states KEmax and stopping potential 'rise linearly with v and are completely independent of intensity', with hv=W0+KEmax. A closed-form line xy_plot can draw, but no graph is shown in the chunks.",0.5468
chemistry,11,2,Quantum Numbers and Orbital Designation,b,motion_path,widget,none_symbolic,med,"A four-row n/l/ml/ms allowed-values table, but its cells ('1, 2, 3, ...', 'shell; size & mainly energy') blow data_table_trend's 8-char categorical cell cap. Rules, not a trend.",0.6678
chemistry,11,2,Shapes and Nodes of Atomic Orbitals,b,motion_path,widget,gap_orbital_shapes,high,"s sphere, p dumbbell along x/y/z, four cloverleaf d plus d_z2 with its doughnut, nodal planes named per orbital. Explicitly spatial; molecule_3d needs a pubchem/pdb id and cannot draw an orbital.",0.6088
chemistry,11,2,de Broglie Wavelength and Wave-Particle Duality,b,wave_form,widget,none_symbolic,med,"lambda=h/mv, the cricket-ball smallness argument, and Bohr's mvr=nh/2pi recovered from the standing-wave condition. Stated algebraically; the standing wave is mentioned, not drawn.",0.6332
chemistry,11,3,Anomalous Behaviour of Second-Period Elements and Diagonal Relationship,b,data_table_trend,widget,gap_periodic_table,med,"'Diagonal = down one, right one (Li-Mg, Be-Al, B-Si)'. The teaching object is a position highlight on the table grid; the rest is prose on size/charge-radius ratio and absent d-orbitals.",0.7095
chemistry,11,3,Atomic and Ionic Radii,b,data_table_trend,widget,none_symbolic,low,"Chunks define covalent/van der Waals/ionic radius operationally and warn about noble-gas comparison, but retrieval is weak (0.51) and returns no radius values to tabulate.",0.5085
chemistry,11,3,"Early Attempts at Classification: Dobereiner, Newlands and Mendeleev",b,data_table_trend,widget,none_symbolic,low,"History prose: triads, octaves collapsing after calcium, Mendeleev's eka-aluminium/eka-silicon gaps, Moseley's X-ray correction. No triad masses are given to tabulate.",0.5493
chemistry,11,3,Effective Nuclear Charge and Shielding Effect,b,field_lines,widget,none_symbolic,low,"RETRIEVAL MISSED: top sim 0.43 and the chunks returned are electronegativity scales and answer keys, not shielding. Nothing in them earns a diagram; this row needs re-querying.",0.4309
chemistry,11,3,Electron Gain Enthalpy and Electron Affinity,b,data_table_trend,widget,data_table_trend,high,"NCERT values are given in the chunks (Cl -349, F -328; O -141, C -122, B -27, N near zero/positive) with the named anomalies N half-filled and Cl>F. Exactly rows+one numeric column+marked exceptions.",0.5956
chemistry,11,3,Electronegativity and Ionic Character,b,data_table_trend,widget,data_table_trend,high,"'Canonical data (Pauling electronegativity): F 4.0, O 3.5, N 3.0, C 2.5 across period 2; down group 1: Li 1.0, Na 0.9, K 0.8, Cs 0.7.' Values plus a monotone trend, inside the 8-row/4-column cap.",0.5884
chemistry,11,3,Ionization Enthalpy: Trends and Anomalies,b,data_table_trend,widget,data_table_trend,med,"'reversals at Be>B, N>O (and Mg>Al, P>S)' plus successive-IE data 800, 2427, 3658, 25024, 32824 kJ/mol and the 1402 value for N. A numeric row set whose whole point is its anomalies.",0.5604
chemistry,11,3,"Metallic Character, Reactivity and Nature of Oxides",b,data_table_trend,widget,data_table_trend,med,"Period-3 oxide progression Na2O.MgO.Al2O3.SiO2.P2O5.SO3.Cl2O7 with basic->amphoteric->acidic. Fits 7 rows x categorical cells, but the book renders it as a shaded bar figure with arrows, not a grid.",0.5917
chemistry,11,3,Modern Periodic Law and Structure of the Periodic Table,b,data_table_trend,widget,labelled_figure,low,"Chunk 7893ea59 IS Figure 3.1: the full long-form table, groups 1-18 across, periods 1-7 down, four blocks shaded, metalloid staircase drawn. A commissioned plate, not a renderer.",0.7289
chemistry,11,3,Nomenclature of Elements with Atomic Number Greater than 100,b,none_symbolic,none,none_symbolic,high,"nil-un-bi-tri-quad-pent-hex-sept-oct-enn plus -ium, worked on Z=105 -> unnilpentium. A spelling rule.",0.5905
chemistry,11,3,Periodic Trends in Valency and Oxidation States,b,data_table_trend,widget,data_table_trend,high,"The book prints the period-3 grid outright: Group 1..17 / Na Mg Al Si P S Cl / valence w.r.t. O 1..7 / oxide Na2O..Cl2O7. Seven rows, short cells, one monotone numeric column.",0.6789
chemistry,11,3,Position and Block of an Element from Electronic Configuration,b,energy_level,widget,labelled_figure,low,"Chunk c4b22985 is Figure 3.4: the table partitioned into four coloured block regions, each labelled with its general valence configuration, plus the metalloid staircase. A plate, not a parametric widget.",0.6655
chemistry,11,4,Dipole Moment and Molecular Polarity,b,field_lines,widget,gap_dipole_vectors,low,"Chunks turn on vector addition of bond dipoles: BF3's three pulls at 120 deg cancel, CO2 zero, H2O 1.85 D from 2.cos(52.25) of the O-H dipoles. Needs geometry with arrows; molecule_struct has no dipole mode.",0.6319
chemistry,11,4,"Lewis Structures, Octet Rule and Formal Charge",b,field_lines,widget,gap_lewis_structure,low,"Chunks work FC = V - L - B/2, octet exceptions (BCl3, SF6, NO) and N3- resonance forms as dot/line structures; a retrieved figure labels formal charges on the drawing. Multi-centre, so not molecule_struct.",0.6056
chemistry,11,4,"Molecular Orbital Theory: MO Diagrams, Bond Order and Magnetic Behaviour",b,motion_path,widget,gap_energy_level,high,"The chunks carry the figure itself: two MO energy orderings (up to N2 with pi2p below sigma2pz; O2/F2 reversed), the crossover pair highlighted, filled per Aufbau/Hund. A correlation-level diagram nothing registered draws.",0.6921
chemistry,11,4,Resonance and Resonance Energy,b,wave_form,widget,gap_lewis_structure,med,"Addendum D writes contributing Lewis forms for CO3(2-), HCO3-, N2O and averages bond orders. Wants several Lewis structures joined by double-headed arrows. Retrieval is weak (0.45) and drags in an unrelated PE curve.",0.4455
chemistry,11,5,Bond Enthalpy and Lattice Enthalpy Calculations,b,thermo_pv,widget,gap_enthalpy_cycle,low,"Chunk 3.3 builds the Born-Haber closed loop: dfH = dsubH + diH + 1/2 ddissH + degH + dlatticeH, read as sublimate -> ionise -> dissociate -> gain -> lattice. The arrows carry the enthalpy labels.",0.5954
chemistry,11,5,Calorimetry and Measurement of Heat Changes,b,xy_plot,widget,apparatus,high,"'A known mass of substance is burnt in excess oxygen inside the sealed bomb'; bomb (constant V) versus coffee-cup (constant P) calorimeter, water equivalent. Two real instruments.",0.6104
chemistry,11,5,"Enthalpies of Phase Transition, Atomisation, Hydration and Solution",b,REVIEW,review,none_symbolic,med,"Definitions plus values (CuSO4.5H2O hydration -78.21, CH4 atomisation 1665 kJ/mol) and solH = latticeH + hydH. A definition family worked as arithmetic; too few comparable values to tabulate as a trend.",0.5685
chemistry,11,5,Enthalpy Change and the Relationship Between Delta-H and Delta-U,b,thermo_pv,widget,none_symbolic,high,"H=U+PV, dH=dU+dn_g RT, q_V=dU and q_P=dH, with the 'solids and liquids are invisible to dn_g' warning. Algebra and a sign convention.",0.5578
chemistry,11,5,Entropy Change and the Second Law of Thermodynamics,b,thermo_pv,widget,none_symbolic,high,"dS=q_rev/T, dS_trans=dH/T, dS_total>0 spontaneous, and worked numbers for fusion/vaporisation. Definitions and arithmetic; no plot, no structure.",0.6072
chemistry,11,5,"First Law of Thermodynamics: Internal Energy, Work and Heat",b,thermo_pv,widget,none_symbolic,med,"dU=q+w, w=-p_ext dV, w_rev=-nRT ln(V2/V1), and reversible-vs-irreversible compared by NUMBERS ('the reversible path extracts the maximum work'). The p-V indicator area is never drawn - the maths-12 demotion pattern exactly.",0.7282
chemistry,11,5,Gibbs Free Energy and Spontaneity,b,thermo_pv,widget,none_symbolic,med,"dG=dH-TdS, dG=-RT ln K, crossover T=dH/dS, and the four sign cases as a rule list ((-,+) always, (+,-) never). A rule table, not a trend with exceptions; data_table_trend would misrepresent it.",0.6293
chemistry,11,5,"Heat Capacity, Specific Heat and the Cp-Cv Relationship",b,thermo_pv,widget,none_symbolic,high,"C=q/dT, C_V=(dU/dT)_V, C_P=(dH/dT)_P, Mayer C_P-C_V=R. Retrieval is middling (0.52) and returns calorimetry chunks; either way it is pure algebra.",0.5208
chemistry,11,5,Hess's Law and Enthalpy of Reaction Calculations,b,thermo_pv,widget,gap_enthalpy_cycle,low,"Chunk states Hess as two routes between fixed states: A -> D direct versus A -> B -> D, dHdirect = dH1 + dH2, argued as a closed cycle; the Born-Haber loop follows. A bypass-arrow cycle, not a linear chain.",0.6921
chemistry,11,5,"Standard Enthalpies of Formation, Combustion and Neutralisation",b,REVIEW,review,none_symbolic,high,"Definitions of drH, dfH (elements = 0), dcH, neutralisation, plus drH = sum(v dfH products) - sum(v dfH reactants). Definitions and one master formula.",0.6664
chemistry,11,5,"State Functions, Path Functions and Extensive/Intensive Properties",b,thermo_pv,widget,none_symbolic,med,"The altitude-versus-steps-walked analogy and a classification of U,H,T,P,V as state and q,w as path functions. Retrieval is weak (0.41). A definition list.",0.4076
chemistry,11,5,"Thermodynamic Processes: Isothermal, Adiabatic, Isobaric and Isochoric",b,thermo_pv,widget,none_symbolic,med,"The book prints a Process|Constraint|w|q|dU|dH grid, but six columns and cells like '-nRT ln V2/V1' blow data_table_trend's 4-column and 8-char caps. Not expressible; it is a formula table.",0.5486
chemistry,11,5,Third Law of Thermodynamics and Absolute Entropy,b,thermo_pv,widget,none_symbolic,high,"'At 0 K a perfectly ordered pure crystal has only one possible arrangement, so its entropy is exactly zero', plus the caveat that it applies to perfect pure crystals only. A statement, not a picture.",0.6704
chemistry,11,6,"Acid-Base Concepts: Arrhenius, Bronsted-Lowry and Lewis",b,xy_plot,widget,none_symbolic,high,"Three nested definitions ('Arrhenius -> Bronsted -> Lewis, narrow to wide'), conjugate pairs differing by one proton, Ka x Kb = Kw. Definitions and one identity.",0.6003
chemistry,11,6,Acid-Base Titration Curves and Indicators,b,xy_plot,widget,gap_titration_curve,low,"The chunks carry the figure: pH vs mL NaOH, strong-acid and weak-acid curves, half-equivalence at pH=pKa, equivalence at 7 and 8.7, indicator range on the vertical jump. A sigmoid; xy_plot's kinds are line/parabola/sine/exponential/reciprocal only.",0.6084
chemistry,11,6,Buffer Solutions and the Henderson-Hasselbalch Equation,b,data_table_trend,widget,none_symbolic,high,"pH=pKa+log[salt]/[acid], buffer range pKa+/-1, and the NH3/NH4Cl worked numbers (9.26 -> 9.17 after adding HCl). Algebra with a reservoir analogy in prose.",0.5895
chemistry,11,6,Common Ion Effect,b,data_table_trend,widget,gap_bar_chart,med,"Figure 6.2 is in the chunks verbatim: two bars of [H+] on a log axis, 1.34e-3 M for acetic acid alone against 1.8e-5 M with sodium acetate, arrow labelled 'common-ion suppression ~75x'. A two-bar log comparison.",0.5011
chemistry,11,6,"Equilibrium Constant: Kc, Kp and Their Relationship",b,data_table_trend,widget,none_symbolic,high,"Kp=Kc(RT)^dn with the dn bookkeeping, the reverse/multiply/add toolkit, units (mol/L)^dn. Algebra on an equation, which the board already renders as text.",0.6663
chemistry,11,6,Ionic Product of Water and Autoionization,b,data_table_trend,widget,none_symbolic,high,"2H2O <-> H3O+ + OH-, Kw=1.0e-14 at 298 K, pH+pOH=14, and the temperature caveat. One constant and its logarithm.",0.5459
chemistry,11,6,"Ionization Constants (Ka, Kb) and Ostwald's Dilution Law",b,data_table_trend,widget,none_symbolic,med,"An ICE table (HA/H+/A-, initial c,0,0; equilibrium c(1-a),ca,ca) and Ka=ca2/(1-a), a=sqrt(Ka/c). The ICE cells exceed data_table_trend's 8-char cap and a vs c is never plotted.",0.516
chemistry,11,6,Le Chatelier's Principle and Factors Affecting Equilibrium,b,data_table_trend,widget,none_symbolic,med,"A six-row Disturbance | Shift | Does K change? rule table whose cells ('toward the side with more gas moles') are far over the 8-char categorical cap, plus a=sqrt(Kp/(Kp+P)) computed at two pressures, never plotted.",0.6924
chemistry,11,6,Reaction Quotient and Predicting the Direction of Reaction,b,data_table_trend,widget,none_symbolic,high,"Q has the same algebraic form as K evaluated off equilibrium; Q<K forward, Q>K backward, Q=K at equilibrium, tied to dG=RT ln(Q/K). A three-way comparison rule.",0.5433
chemistry,11,6,Relation Between Gibbs Energy and the Equilibrium Constant,b,data_table_trend,widget,none_symbolic,high,"dG=dG0+RT lnQ, dG0=-RT lnK, K=e^(-dG0/RT), van't Hoff two-temperature form. A sign map exists but its cells ('products favoured') exceed the categorical cap.",0.6838
chemistry,11,6,Salt Hydrolysis and pH of Salt Solutions,b,data_table_trend,widget,none_symbolic,med,"Four parent-strength cases classified in prose ('the solution leans toward the stronger parent'; NaCl neutral) plus pH = 7 + 0.5(pKa + log c). A classification list with formulas, not a measured trend.",0.5964
chemistry,11,6,Solubility Product and Precipitation,b,data_table_trend,widget,none_symbolic,low,"Chunks are Ksp=4s^3 style algebra, the Q vs Ksp precipitation criterion, and a worked AgCl common-ion suppression (7400x). Worked numerics only.",0.5695
chemistry,11,6,"pH, pOH and Strength of Acids and Bases",b,data_table_trend,widget,none_symbolic,high,"pH=-log[H+], pH+pOH=14, the 1e-8 M HCl trap solved to pH 6.98, strong-vs-weak as complete-vs-partial ionization. Logarithmic arithmetic.",0.6458
chemistry,11,7,Classical and Electronic Concepts of Oxidation and Reduction,b,none_symbolic,none,none_symbolic,high,"Three equivalent lenses stated as prose: add O / lose H / lose e- / O.N. up. The chunks say outright 'this subtopic has no formal derivation, so here is the rule set'.",0.677
chemistry,11,7,Identifying Oxidising and Reducing Agents,b,data_table_trend,widget,none_symbolic,med,Retrieved chunks give only the rule ('highest O.N. => oxidant only; lowest => reductant only; intermediate => both') and the agent/what-happens-to-it warning. The E0 ladder figure exists in this chapter but did NOT retrieve for this concept.,0.6258
chemistry,11,7,Oxidation Number: Rules and Calculation,b,data_table_trend,widget,none_symbolic,low,Five assignment rules plus the sum(O.N.)=charge balance and the peroxide/hydride exception scan; worked as algebra (S4O6(2-) -> x=+2.5). Figure 7.1 (CrO5 butterfly) appears for one exotic case only.,0.7274
chemistry,11,7,Reactivity Series and Metal Displacement Reactions,b,data_table_trend,widget,none_symbolic,med,The series is given as an inline ordering K>Na>Ca>Mg>Al>Zn>Fe>Pb>(H)>Cu>Hg>Ag>Au with the rule 'higher displaces lower'. A ranked list with no values; the E0 ladder figure did not retrieve here.,0.6516
chemistry,11,7,"Redox Couples, Electrode Potential and Electrochemical Cells",b,data_table_trend,widget,data_table_trend,med,"The chunks carry the E0 ladder figure with 13 couples from F2/F- +2.87 down to Li+/Li -3.05 and SHE at 0.00, monotone. Fits rows+one numeric column, but a galvanic cell with salt bridge is an equally supported apparatus verdict.",0.6519
chemistry,11,7,Redox Reactions in Everyday Life and Industry,b,data_table_trend,widget,none_symbolic,med,"An enumeration: combustion, respiration, rusting and its prevention, batteries, bleaching, photography, metallurgy, electroplating, antiseptics. A list of examples.",0.6593
chemistry,11,7,Stock Notation and Naming Compounds by Oxidation Number,b,none_symbolic,none,none_symbolic,high,"Find the O.N. by charge balance, append it as a Roman numeral in parentheses; Fe3O4 as mixed Fe(II)/Fe(III). A naming convention.",0.6054
chemistry,11,8,Acidity and Basicity of Organic Compounds,b,data_table_trend,widget,none_symbolic,low,"RETRIEVAL MISSED: top sim 0.54 and the chunks returned are the classification routine, nucleophile/electrophile identification and intermediate stability - not acidity or basicity. Nothing here earns a diagram; needs re-querying.",0.5432
chemistry,11,8,IUPAC Nomenclature of Organic Compounds,b,none_symbolic,none,none_symbolic,high,"Name anatomy locant-prefix / root / unsaturation / locant-suffix, seniority (-CHO outranks -OH), lowest-locant tie-breakers, worked on 3-hydroxybutanal. A naming algorithm producing a string.",0.7173
chemistry,11,8,"Inductive, Resonance, Hyperconjugation and Electromeric Effects",b,wave_form,widget,gap_mechanism_arrows,med,"'A double-barbed curved arrow shows the movement of an electron pair, always from electron-rich (tail) to electron-poor (head)... arrows are the grammar of mechanisms', plus +I/-I, +M/-M and hyperconjugation on drawn structures.",0.594
chemistry,11,9,Carcinogenicity and Toxicity of Polynuclear Aromatic Hydrocarbons,b,data_table_trend,widget,none_symbolic,med,"Two sentences: PAHs such as benzo[a]pyrene from incomplete combustion of coal, tobacco and fuels are carcinogenic; benzene itself is toxic. Retrieval is thin (0.55 then 0.46) and returns Friedel-Crafts and aromaticity chunks.",0.5524
chemistry,11,9,"Classification, General Formulae and Nomenclature of Hydrocarbons",b,none_symbolic,none,none_symbolic,low,"A 'family tree' described in prose: aliphatic (alkanes CnH2n+2, alkenes CnH2n, alkynes CnH2n-2), alicyclic, aromatic. A classification list plus general formulae; two top chunks are table-of-contents dot-leaders.",0.6301
chemistry,11,9,Reactions and Acidity of Terminal Alkynes,b,data_table_trend,widget,reaction_scheme,high,"The chunks print the chain outright: HC=CH -(H2, Pt/Pd/Ni)-> H2C=CH2 -(H2)-> CH3-CH3, plus acetylide with NaNH2, Ag/Cu precipitates, Kucherov hydration to a carbonyl. Short species labels and reagent-carrying arrows.",0.6983
chemistry,12,1,Concentration Terms and Their Interconversion,b,none_symbolic,none,none_symbolic,high,Chunks are mass%/ppm/mole-fraction/molarity formulas and interconversion algebra plus CBSE/JEE numericals. Pure symbolic manipulation; nothing spatial or tabulated.,0.5632
chemistry,12,1,Depression of Freezing Point,b,xy_plot,widget,none_symbolic,med,"Retrieval returned freezing-out worked algebra and a solvent Kb/Kf lookup table (water 1.86, benzene 5.12). A reference table, not a trend with anomalies; no plot in the chunks.",0.4648
chemistry,12,1,Elevation of Boiling Point,b,xy_plot,widget,none_symbolic,med,"Chunks give dTb=Kb*m, molar-mass formulas and worked numericals. The vapour-pressure-curve argument is prose only; the Raoult figures sit at sim 0.42, off this concept.",0.4983
chemistry,12,1,Henry's Law and Solubility of Gases,b,xy_plot,widget,xy_plot,high,Chunk quotes 'Figure 1.2 Henry's law plot: p = K_H x is a straight line through the origin; a steeper slope (larger K_H) means lower solubility' at sim 0.70.,0.7546
chemistry,12,1,Ideal and Non-ideal Solutions and Azeotropes,b,xy_plot,widget,xy_plot,med,'Figure 1.3 ... partial pressures and total pressure vary linearly with mole fraction' and 'Figure 1.4 Non-ideal: positive deviation bows the curves above the ideal (dashed) lines'. Plotted p vs x.,0.6037
chemistry,12,1,Osmotic Pressure and Osmosis,b,xy_plot,widget,none_symbolic,med,"Chunks are Pi=iCRT, molar-mass-from-osmometry formulas and isotonic numericals. Osmosis is described in words only; no membrane figure and no plot retrieved.",0.4988
chemistry,12,1,Relative Lowering of Vapour Pressure and Raoult's Law,b,xy_plot,widget,xy_plot,med,Chunks derive p_total = pA0 + (pB0-pA0)xB as 'a straight line in xB' and carry the Figure 1.3 caption plotting partial and total pressure against mole fraction.,0.709
chemistry,12,1,Solubility of Solids in Liquids and Effect of Temperature,b,xy_plot,widget,none_symbolic,low,Retrieval drifted to gas solubility/Henry's law. Solid solubility appears only as a prose Le Chatelier sentence; no solubility-vs-temperature curve or tabulated values.,0.5835
chemistry,12,1,Types of Solutions,b,none_symbolic,none,none_symbolic,high,"Pure classification: solute/solvent definitions and the nine-fold solute-state x solvent-state scheme, explicitly 'a qualitative, classification subtopic ... no formulas'.",0.6475
chemistry,12,1,"Van't Hoff Factor, Association and Dissociation",b,xy_plot,widget,none_symbolic,high,"Chunks are i = 1 + (n-1)alpha, patched colligative equations and dissociation/association numericals. Worked algebra throughout.",0.5943
chemistry,12,1,Vapour Pressure of Binary Liquid Mixtures and Vapour-Phase Composition,b,xy_plot,widget,xy_plot,med,"Chunks are Raoult+Dalton vapour-composition numericals, but the Figure 1.3 caption (partial/total pressure linear in mole fraction) is retrieved at 0.59, so a plot backs the binary-mixture half.",0.601
chemistry,12,2,"Conductivity, Cell Constant and Conductance Measurement",b,xy_plot,widget,none_symbolic,med,"Chunks give R=rho*l/A, kappa=G x cell constant and cell-constant numericals. No conductivity-cell figure retrieved; the Fig 2.2 plot chunk belongs to the dilution concept.",0.6115
chemistry,12,2,Conductometric Titration and Solubility from Conductance,b,xy_plot,widget,none_symbolic,low,No conductometric titration curve anywhere in the chunks. Retrieval gave AgCl solubility-from-conductance algebra (S = kappa*1000/Lambda0) and the Lambda-vs-root-c figure instead.,0.5977
chemistry,12,2,Degree of Dissociation of Weak Electrolytes from Conductance,b,xy_plot,widget,none_symbolic,med,"Chunks are alpha = Lambda_m/Lambda0_m, Ka = c*alpha^2/(1-alpha) and Kohlrausch cancellation arithmetic. Formula work only.",0.6537
chemistry,12,2,"EMF, Gibbs Energy and Equilibrium Constant",b,data_table_trend,widget,none_symbolic,high,"Chunks are dG = -nFE, E0 = (0.0591/n)log Kc, the Nernst derivation and a symbol/unit table. Definitions and algebra.",0.6024
chemistry,12,2,Electrolysis and Faraday's Laws,b,field_lines,widget,apparatus,med,Chunk at 0.49 is the figures page: 'Figure 2.3 An electrolytic cell: the electrode wired to the battery's positive terminal is the anode' - a labelled rig. Rest is W=MIt/nF algebra.,0.6191
chemistry,12,2,Kohlrausch's Law and Limiting Molar Conductivity,b,xy_plot,widget,xy_plot,med,"The Lambda_m vs root-c figure ('a strong electrolyte extrapolates cleanly to the intercept; a weak one shoots up') is retrieved at 0.57, but Kohlrausch itself is additive arithmetic.",0.6461
chemistry,12,2,Molar Conductivity and Its Variation with Dilution,b,xy_plot,widget,xy_plot,high,"Top chunk is the figures page with axes: 'Lambda_m (S cm2 mol-1)' vs root c, 0-160, KCl strong vs CH3COOH weak, extrapolation to the intercept. An explicitly plotted relationship.",0.6049
chemistry,12,2,Standard Electrode Potential and Feasibility of Redox Reactions,b,data_table_trend,widget,none_symbolic,low,Chunks give a 20-row electrochemical series (O2 down to Li) - far past the 8-row limit - plus Nernst algebra and the Daniell-cell caption. Reads as a reference list.,0.6446
chemistry,12,3,Arrhenius Equation and Temperature Dependence of Rate,b,xy_plot,widget,xy_plot,med,Chunks state 'a plot of ln k versus 1/T is a straight line of slope -Ea/R' and note JEE sets 'graphical ln k vs 1/T problems'. A closed-form plotted line.,0.5965
chemistry,12,3,Collision Theory and Activation Energy,b,motion_path,widget,gap_energy_profile,med,"Top chunk is the figures page: 'catalysed path / reactants / products / activated complex / Ea(forward) / Ea(reverse) / reaction coordinate / potential energy'. A reaction-coordinate profile, not y=f(x).",0.6261
chemistry,12,3,Determination of Order from Experimental Data,b,xy_plot,widget,none_symbolic,low,"Retrieval weak (top 0.48) and off-target on pseudo-first-order text. The order-determination content is initial-rate ratio arithmetic and k-unit matching, not a plotted dataset.",0.4808
chemistry,12,3,Effect of Catalyst on Reaction Rate,b,xy_plot,widget,gap_energy_profile,med,"Chunks say the catalyst 'offers an alternative pathway with a lower Ea' and 'leaves dH and Keq untouched', and compute k_cat/k_uncat. Wants the energy profile; the figure was not retrieved.",0.5699
chemistry,12,3,First Order Kinetics and Half-Life,b,xy_plot,widget,xy_plot,high,"Chunk quotes 'Figure 3.2 ... First order: log([R]0/[R]) vs t is linear through the origin with slope k/2.303' at 0.75, plus 'plot log[R] vs t, slope -k/2.303'.",0.7464
chemistry,12,3,Homogeneous and Heterogeneous Catalysis,j,data_table_trend,widget,none_symbolic,low,"Retrieval missed: top sim 0.40, every chunk is reaction mechanisms (peroxide-iodide, ozone pre-equilibrium) or rate laws. No homogeneous/heterogeneous catalysis content.",0.4008
chemistry,12,3,Pseudo First Order Reactions,b,xy_plot,widget,none_symbolic,high,"Chunks are the definition (one reactant in large excess), k' = k[B], t1/2 = 0.693/k' and worked ester/sucrose numericals. Algebra and definitions.",0.7337
chemistry,12,3,Radioactive Decay Kinetics,b,xy_plot,widget,none_symbolic,low,No radioactivity in any chunk. Retrieval returned generic zero/first-order integrated-rate derivations and half-life cheat sheets; the concept was not covered.,0.5384
