subject,class_level,chapter_order,concept,exams,archetype,build_class,archetype_v2,v2_confidence,v2_evidence,v2_top_sim
physics,12,12,Alpha-particle Scattering and Rutherford's Nuclear Model,b,motion_path,widget,gap_alpha_scattering_diagram,med,"Chunks 1 and 2 are entirely Figs 12.1-12.4: Geiger-Marsden setup, three alpha trajectories labelled b/d/theta, energy bar chart, and the 1/sin^4(theta/2) count curve.",0.7791
physics,12,12,Bohr's Model and Energy Levels,b,energy_level,widget,gap_energy_level_diagram,high,"Fig 12.5 rendered with levels E1 = -13.6 eV to E6 = -0.38 eV and ionisation at 0, plus Figs 12.6 force balance and 12.7 standing wave; no registered widget draws energy levels.",0.7134
physics,12,12,Hydrogen Spectrum and Spectral Series,b,energy_level,widget,gap_energy_level_diagram,med,"Chunks 1 and 2 are entirely Figs 12.8-12.10: levels n=1..6 with Lyman/Balmer/Paschen arrow groups, emission/absorption strips, Balmer lines converging to 364.6 nm.",0.7536
physics,12,12,Ionization and Excitation Energy,b,energy_level,widget,none_symbolic,med,"Retrieval is scattered across Franck-Hertz, laser and Zeeman addenda answer keys; the concept content is E_ion = 13.6*Z^2 eV and E_exc = 13.6*Z^2(1 - 1/n^2), purely symbolic.",0.5729
physics,12,12,Atomic Collisions and Excitation,b,motion_path,widget,none_symbolic,med,Chunks are practice answer keys (15 - 4.9 = 10.1 eV after one inelastic collision) and Franck-Hertz method prose; nothing but text and arithmetic.,0.5195
physics,12,12,de Broglie's Explanation of Bohr's Quantisation,b,energy_level,widget,none_symbolic,med,Chunks give the algebra 2*pi*r = n*lambda => mvr = nh/2pi in prose and derivation form; the standing-wave figure (12.7) does not appear in any retrieved chunk.,0.6488
physics,12,12,Limitations of Bohr's Model,b,energy_level,widget,none_symbolic,med,"Content is a bulleted list of failures (hydrogenic only, no intensities, no fine structure) plus reduced-mass algebra and the He 24.6 vs 54.4 eV comparison.",0.6136
physics,12,12,X-ray Production,j,energy_level,widget,none_symbolic,med,Duane-Hunt law lambda_min = hc/eV worked numerically (80 kV -> 15.5 pm) and the K-alpha/K-beta transition list in prose; three chunks are off-topic alpha-scattering content.,0.4504
physics,12,12,Moseley's Law and X-ray Spectra,j,energy_level,widget,none_symbolic,med,"All chunks are sqrt(nu) = a(Z - b) algebra and numericals (Cu K-alpha, Z = 27 cobalt); the Moseley plot is only referenced inside a problem statement, never drawn.",0.6946
physics,12,13,Composition and Size of Nucleus,b,energy_level,widget,labelled_figure,med,"Four chunks are Figure 13.1 itself: stylised atom sphere with tiny nucleus, callouts '~10-10 m', '~10-15 m', protons/neutrons labelled - a labelled illustration, not a plottable curve.",0.6397
physics,12,13,Mass-Energy Equivalence,b,energy_level,widget,none_symbolic,med,"Chunks are E=mc2, 1 u = 931.5 MeV conversions and worked numerics (U-238 rest energy, radius ratios); only 2 of 10 carry the Fig 13.2 mass bar chart.",0.5975
physics,12,13,Mass Defect and Nuclear Binding Energy,b,energy_level,widget,none_symbolic,med,"Retrieval is the mass-defect formula, He-4/O-16/Li-7 numerics, MCQ distractor analysis and the cheat sheet; figures appear only as trailing captions.",0.7002
physics,12,13,Binding Energy Curve and Nuclear Force,b,xy_plot,widget,gap_binding_energy_curve,high,"Top chunk is Figure 13.3 (Eb/A vs A, peak 8.8 MeV at Fe-56, FUSION/FISSION arrows) plus Figure 13.4 U(r) well; brief states xy_plot cannot draw a binding-energy-per-nucleon curve.",0.7383
physics,12,13,Radioactive Decay Law and Half-Life,b,xy_plot,widget,xy_plot,med,"Figure 13.5 is N = N0 e^-lambda*t with N0/2, N0/4, N0/8 at equal T1/2 spacing; expressible as curve=exponential a=1,b=-0.693,c=0, x 0..4, though most chunks are the derivation.",0.7471
physics,12,13,Radioactive Decay Modes,b,xy_plot,widget,none_symbolic,med,"Content is the Soddy-Fajans displacement equations (alpha A-4 Z-2, beta-, beta+, gamma), MCQs and beta-decay Q-value algebra; the only figure retrieved is the unrelated decay curve.",0.5806
physics,12,13,Nuclear Fission,b,energy_level,widget,gap_fission_fusion_schematic,med,"Top chunk is Figure 13.6 left panel - slow neutron striking U-235, splitting to Ba-141 + Kr-92 + 3n + 200 MeV; no registered widget draws a nuclear-event schematic.",0.5885
physics,12,13,Nuclear Fusion,b,energy_level,widget,gap_fission_fusion_schematic,med,Top chunk is Figure 13.6 right panel - D + T merging to He-4 + n with the Coulomb-repulsion barrier labelled; reaction_scheme is a chemistry widget and cannot express it.,0.6099
physics,12,14,Energy Bands and Classification of Solids,b,circuit,widget,gap_energy_band_diagram,high,Top chunk is Figure 14.2 (level splitting vs r) and chunk 4 is Figure 14.1 (conductor/insulator/semiconductor band diagrams); CBSE exercise says 'Draw and label the energy-band diagrams'.,0.5347
physics,12,14,Intrinsic and Extrinsic Semiconductors,b,circuit,widget,none_symbolic,med,"PASSES DISAGREED (A=none_symbolic, B=gap_energy_band); demoted. Dominated by n_e n_h = n_i^2, sigma = e(n_e mu_e + n_h mu_h), n_i ~ T^3/2 e^-Eg/2kT and doping numerics; Figs 14.1/14.3 appear in only 2 of 10 chunks.",0.6571
physics,12,14,p-n Junction Formation and Depletion Region,b,circuit,widget,gap_pn_junction_diagram,high,"Top chunk is Figure 14.5 band-bending at the junction; chunks 3/4 are Figure 14.4 with depletion region, fixed ions, E arrow n->p and V_b labelled - field_lines has no such configuration.",0.5925
physics,12,14,V-I Characteristics and Biasing of p-n Junction Diode,b,circuit,widget,gap_diode_iv_curve,high,"Top chunk is Figure 14.6, the silicon diode V-I with knee 0.7 V and breakdown V_br, plus Figure 14.7 rectifier/ripple traces; brief states xy_plot cannot do a diode V-I characteristic.",0.6352
physics,12,14,Rectifier Circuits (Half-Wave and Full-Wave),b,wave_form,widget,none_symbolic,med,"PASSES DISAGREED (A=none_symbolic, B=gap_rectifier_waveform); demoted. Top chunk is the cheat-sheet box; content is eta=40.6%/81.2%, f_out, I_dc=I_m/pi and worked currents. The bridge/centre-tap circuit is described in prose only and circuit_network has no diode.",0.5283
physics,12,14,Zener Diode and Voltage Regulation,b,circuit,widget,gap_zener_regulator_circuit,high,"Chunks 1/2/9 carry Figure 14.9 (V_in through R_S, Zener to ground in reverse bias, R_L parallel, I_in=I_Z+I_L) and Procedure A works that circuit; circuit_network has no Zener/diode element.",0.6120
physics,12,14,"LED, Photodiode and Solar Cell",b,circuit,widget,gap_solar_cell_iv_curve,med,"Chunk 3 works 'Reading a solar cell's I-V characteristic' (I_SC, V_OC, MPP knee) and Figure 14.10 draws the fourth-quadrant curve; not in xy_plot's closed curve set.",0.6241
physics,12,14,"Basic Logic Gates: OR, AND, NOT",b,circuit,widget,gap_logic_gate,med,"Figure 14.11 draws the OR/AND/NOT/NAND/NOR/XOR symbol row with A,B,Y, and the CBSE exercise asks to 'Draw the logic symbol'; no registered widget draws gate symbols.",0.6719
physics,12,14,NAND and NOR as Universal Gates,b,circuit,widget,gap_logic_gate,med,"Chunk 2 is Figure 14.12 - three NAND sub-circuits giving NOT/AND/OR - and Procedure B works them, though most chunks are De Morgan algebra and gate-count answers.",0.6657
physics,12,14,Boolean Expressions and Combinational Logic Circuits,b,circuit,widget,none_symbolic,med,"Content is Boolean identities, De Morgan's theorems, truth tables and Addendum D gate-count algebra; the three-gate circuit of Example D.1 is described in words, never drawn.",0.5969
